date,Gold,Silver,Dow,Nas,S&P,CNY,EUR,JPY,USD,Silver($)
20161130,44692.48,618.8670085,19123.58,5323.68,2198.81,169.92,1247.54,1034.71,1173,16.41
20161201,43945.83,618.3006736,19191.93,5251.11,2191.08,169.7,1243.66,1023.48,1170.5,16.43
20161202,44343.48,631.6893597,19170.42,5255.65,2191.95,170.58,1247.13,1028.99,1173,16.75
20161205,43861.47,634.5996431,19216.24,5308.89,2204.71,170.63,1248.49,1027.99,1173.5,16.82
20161206,44132.88,630.2358256,19251.78,5333,2212.23,170.27,1257.07,1028.09,1171,16.74
20161207,43975.43,643.1301944,19549.62,5393.76,2241.35,168.48,1248.65,1020.4,1163,17.2
20161208,43871.55,635.8525568,19614.81,5417.36,2246.19,168.35,1249.79,1019.66,1162,17.02
20161209,43907.11,637.3462794,19756.85,5444.5,2259.53,169.05,1238.39,1018.72,1173,16.9
20161212,43398.43,643.7166235,19796.43,5412.54,2256.96,168.59,1239.03,1009.58,1169.5,17.12
20161213,43486.69,634.461395,19911.21,5463.83,2271.72,168.46,1238.36,1012.1,1167,16.91
20161214,43682.35,644.0175543,19792.53,5436.67,2253.28,169.08,1244.45,1016.58,1168,17.15
20161215,43193.31,605.7678396,19852.24,5456.85,2262.03,170.81,1234.36,1002.2,1185,15.9
20161216,43243.83,616.3309595,19843.41,5437.16,2258.07,170.74,1238.69,1004.27,1187,16.15
20161219,43565.55,612.7821628,19883.06,5457.44,2262.53,171.23,1240.66,1014.29,1189,16.03
20161220,43539.11,617.1588406,19974.62,5483.94,2270.76,172.06,1238.4,1012.32,1196,16.05
20161221,43569.28,611.9041265,19941.96,5471.43,2265.18,172.58,1245.89,1019.49,1195.5,15.92
20161222,43755.97,612.2508721,19918.88,5447.42,2260.96,173.4,1258.46,1023.49,1204.5,15.81
20161223,43831.76,608.2434453,19933.81,5462.69,2263.79,173.32,1259.47,1027.19,1205,15.7
20161226,43817.35,606.4767631,19933.81,5462.69,2263.79,172.81,1255.33,1026.53,1201.5,15.7
20161227,44454.43,618.1783401,19945.04,5487.44,2268.88,173.51,1260.17,1028.11,1207,15.93
20161228,44429.65,623.3341907,19833.68,5438.56,2249.92,173.9,1261.06,1030.38,1212.5,15.99
20161229,44601.1,628.6623692,19819.78,5432.09,2249.26,173.51,1265.42,1037.38,1210,16.16
20161230,44840.45,617.5414342,19762.6,5383.12,2238.83,172.82,1270.19,1029.87,1205,15.94
20170102,44779.91,620.1038468,19762.6,5383.12,2238.83,173.44,1266.51,1030.97,1210,15.94
20170103,44691.11,634.8648866,19881.76,5429.08,2257.83,173.21,1254.07,1021.45,1207,16.36
20170104,45025.87,638.175768,19942.16,5477.01,2270.75,174.29,1255.57,1023.57,1203,16.5
20170105,44862.04,634.3401868,19899.29,5487.94,2269,174.13,1250.75,1021.24,1190,16.58
20170106,45210.2,633.5735528,19963.8,5521.06,2276.98,175.06,1262.85,1026.29,1196.5,16.47
20170109,45708.49,644.0058193,19887.38,5531.82,2268.9,175.16,1267.5,1032.09,1204.5,16.63
20170110,45677.11,648.4286334,19855.53,5551.82,2268.9,174.02,1268.81,1033.27,1200.5,16.8
20170111,45769.01,646.8474609,19954.28,5563.65,2275.32,173.53,1260.57,1031.89,1199,16.78
20170112,45707.18,636.327423,19891,5547.49,2270.44,172.36,1259.23,1034.24,1179.5,16.78
20170113,45259.53,631.901876,19885.73,5574.12,2274.64,171.8,1252.32,1027.31,1175.5,16.72
20170116,45795.27,636.4711367,19885.73,5574.12,2274.64,172.62,1254.33,1037.28,1184,16.72
20170117,45623.33,643.2395068,19826.77,5538.73,2267.89,172.16,1252.43,1034.12,1170,17.1
20170118,45471.92,648.9605671,19804.72,5555.65,2271.89,171.98,1249.4,1031.93,1171.5,17.23
20170119,45575.52,642.714164,19732.4,5540.08,2263.69,172.23,1256.57,1027.34,1178,16.97
20170120,45417.86,642.757246,19827.25,5555.33,2271.31,171.56,1249.85,1020.52,1176,17
20170123,45551.25,644.5689392,19799.85,5552.94,2265.2,171.31,1255.8,1030.82,1169,17.15
20170124,45579.56,643.190477,19912.71,5600.96,2280.07,171.23,1253.46,1028.93,1166.5,17.15
20170125,45097.43,635.0423586,20068.51,5656.34,2298.37,170.8,1252.93,1029.17,1166,16.94
20170126,44763.23,630.7094057,20100.91,5655.18,2296.68,170.56,1249.04,1019.88,1167,16.81
20170127,44763.23,641.5901747,20093.78,5660.78,2294.69,170.56,1249.04,1019.88,1167,17.1
20170130,44763.23,642.3405726,19971.13,5613.71,2280.9,170.56,1249.04,1019.88,1167,17.12
20170131,44817.9,654.1585352,19864.09,5614.79,2278.87,169.84,1249.15,1025.96,1162,17.51
20170201,45044,648.5559503,19890.94,5642.65,2279.55,169.54,1249.77,1021.88,1158,17.42
20170202,44838.08,639.6997123,19884.91,5636.2,2280.85,167.83,1235.67,1017.44,1143.5,17.4
20170203,44791.29,644.0625653,20071.46,5666.77,2297.42,168.37,1232.49,1015.3,1148,17.45
20170206,44742.2,646.5015191,20052.42,5663.55,2292.56,167.16,1221.24,1012.55,1138,17.67
20170207,45416.73,654.3970936,20090.29,5674.22,2293.08,167.9,1224.51,1020.49,1148,17.73
20170208,45619.17,651.4147925,20054.34,5682.45,2294.67,167.29,1220.49,1022.16,1146,17.68
20170209,45762.19,651.7491601,20172.4,5715.18,2307.87,167,1223.79,1019.29,1144,17.72
20170210,45281.6,662.1923578,20269.37,5734.13,2316.1,167.4,1222.28,1013.08,1150,17.91
20170213,45588.1,658.4114328,20412.16,5763.96,2328.25,167.38,1223.21,1011.7,1150.5,17.8
20170214,45034.01,653.8190236,20504.41,5782.57,2337.58,166.15,1208.95,1003.31,1138,17.87
20170215,45009.53,658.4773418,20611.86,5819.44,2349.25,166.43,1204.04,996.72,1141,17.95
20170216,45453.22,662.512579,20619.77,5814.9,2347.22,166.7,1213.4,1004.76,1141,18.06
20170217,45723.42,666.2594242,20624.05,5838.58,2351.16,167.97,1224.58,1019.77,1150,18.02
20170220,45587.42,664.8110341,20624.05,5838.58,2351.16,167.31,1218.07,1014.27,1147.5,18.02
20170221,45454.69,663.4150498,20743,5865.95,2365.38,167.04,1208.48,1008.93,1147,17.99
20170222,45479.95,660.1292459,20775.6,5860.63,2362.82,166.74,1201.84,1012.03,1144.5,17.94
20170223,45333.57,661.7266546,20810.32,5835.51,2363.81,165.72,1200.6,1006.87,1136.5,18.11
20170224,45626.15,666.8876493,20821.76,5845.31,2367.34,165.06,1199.88,1007.89,1131,18.34
20170227,45764.26,669.3161541,20837.44,5861.9,2369.75,165.34,1200.58,1010.47,1134.5,18.35
20170228,45503.76,669.2044304,20812.24,5825.44,2363.64,164.83,1196.39,1007.18,1130,18.42
20170301,45503.76,669.9310367,21115.55,5904.03,2395.96,164.83,1196.39,1007.18,1130,18.44
20170302,45777.39,651.2980854,21002.97,5861.22,2381.92,166.37,1203.9,1000.92,1144.5,17.7
20170303,45666.19,658.4114328,21005.71,5870.75,2383.12,167.66,1221.5,1011.23,1157,17.7
20170306,45939.37,658.3873198,20954.34,5849.18,2375.31,167.55,1223.2,1014.85,1155,17.73
20170307,45279.3,646.3824007,20924.76,5833.93,2368.39,166.64,1215.37,1008.91,1149.5,17.49
20170308,44846.78,639.5469963,20855.73,5837.55,2362.98,166.65,1216.52,1009.33,1152.5,17.26
20170309,44907.89,633.639301,20858.19,5838.81,2364.87,167.98,1225.54,1012.04,1160,16.99
20170310,44606.78,627.0947,20902.98,5861.73,2372.6,167.3,1226.04,1001.6,1155.5,16.88
20170313,44606.46,624.5977141,20881.48,5875.78,2373.47,166.46,1224.33,1000.48,1147.5,16.93
20170314,44508.57,624.751073,20837.37,5856.82,2365.45,166.64,1222.81,1001.61,1150.5,16.89
20170315,44291.23,622.8504831,20950.1,5900.05,2385.26,166.38,1218.17,999.87,1147,16.89
20170316,44554.95,628.5144759,20934.55,5900.76,2381.38,164.56,1212.83,997.4,1130,17.3
20170317,44714.99,631.9796807,20914.62,5901,2378.25,164.19,1214.13,999.51,1131,17.38
20170320,44363.88,625.4344366,20905.86,5901.53,2373.47,162.16,1202.35,990.74,1118,17.4
20170321,44394.4,631.6724806,20668.01,5793.82,2344.02,162.86,1208.78,994.54,1119.5,17.55
20170322,45150.9,632.5188484,20661.3,5821.64,2348.45,163.24,1209.56,1006.33,1121,17.55
20170323,45084.03,633.1615413,20656.58,5817.69,2345.96,163.24,1209.71,1011.77,1121.5,17.56
20170324,44884.51,639.5003778,20596.72,5828.74,2343.98,163.28,1212.92,1010.58,1122.5,17.72
20170327,44965.92,644.3544939,20550.98,5840.37,2341.59,161.89,1208.1,1006.31,1108.5,18.08
20170328,44874.82,652.6308936,20701.5,5875.14,2358.57,162.19,1208.76,1009.02,1113.5,18.23
20170329,44900.2,652.6895044,20659.32,5897.55,2361.13,162.05,1197.57,1005.01,1113.6,18.23
20170330,44933.78,653.4711528,20728.49,5914.34,2368.06,162.57,1199.45,1004.18,1118,18.18
20170331,44728.22,655.561432,20663.22,5911.74,2362.72,162.62,1194.28,999.64,1118.5,18.23
20170403,44836.88,653.8305978,20650.21,5894.68,2358.84,162.67,1191.56,1004.22,1118,18.19
20170404,45478.72,661.6088222,20689.24,5898.61,2360.16,163.46,1197.26,1018.52,1124.5,18.3
20170405,45464.98,658.6614047,20648.15,5864.48,2352.95,163.82,1203.1,1014.44,1127.5,18.17
20170406,45655.15,662.8877779,20662.95,5878.95,2357.49,164.18,1206.38,1019.93,1131,18.23
20170407,46129,662.1659942,20656.1,5877.81,2355.54,164.77,1206.89,1027.64,1136,18.13
20170410,46040.42,657.4266562,20658.02,5880.93,2357.16,165.53,1209.07,1026.95,1143,17.89
20170411,46332.7,671.3863392,20651.3,5866.77,2353.78,165.93,1215.43,1036.75,1145.5,18.23
20170412,46708.54,669.9953381,20591.86,5836.16,2344.93,165.18,1208.46,1040.76,1140,18.28
20170413,46764.36,672.6392528,20453.25,5805.15,2328.95,164.34,1202.11,1035.75,1131.5,18.49
20170414,47239.74,678.8811549,20453.25,5805.15,2328.95,165.89,1213.89,1051.23,1142,18.49
20170417,47152.79,676.5032874,20636.92,5856.79,2349.01,165.38,1211.8,1048.36,1138,18.49
20170418,47189.93,670.6560355,20523.28,5849.47,2342.19,165.99,1218.78,1050.5,1143,18.25
20170419,47057.24,665.1556899,20404.49,5863.03,2338.17,165.82,1223.19,1047,1140.5,18.14
20170420,46863.87,658.2095263,20578.71,5916.78,2355.84,165.37,1222.95,1044.08,1138,17.99
20170421,46819.03,651.2090279,20547.76,5910.52,2348.69,164.94,1215.97,1041.2,1136,17.83
20170424,46182.28,648.2092048,20763.89,5983.82,2374.15,164.07,1228.11,1025.75,1129.5,17.85
20170425,46018.57,638.9695693,20996.12,6025.49,2388.61,164.14,1231.28,1021.6,1130.5,17.58
20170426,45974.39,631.1677142,20975.09,6025.23,2387.45,164.04,1231.92,1015.3,1131.5,17.35
20170427,46131.05,629.6455383,20981.33,6048.94,2388.77,164.34,1235.44,1018.64,1134,17.27
20170428,46355.41,630.3211857,20940.51,6047.61,2384.2,165.29,1244.57,1022.27,1140.5,17.19
20170501,46355.41,615.2873471,20913.46,6091.6,2388.33,165.29,1244.57,1022.27,1140.5,16.78
20170502,45643.43,609.7985757,20949.89,6095.37,2391.17,164.08,1233.64,1007.71,1131,16.77
20170503,45643.43,599.6170849,20957.9,6072.55,2388.13,164.08,1233.64,1007.71,1131,16.49
20170504,45067.67,593.3981706,20951.47,6075.34,2389.52,164.89,1243.05,1007,1136.5,16.24
20170505,45067.67,592.3019917,21006.94,6100.76,2399.29,164.89,1243.05,1007,1136.5,16.21
20170508,44845.79,590.0094845,21012.28,6102.66,2399.38,164.07,1239.85,1006.44,1132.8,16.2
20170509,44845.79,583.0896201,20975.78,6120.59,2396.92,164.07,1239.85,1006.44,1132.8,16.01
20170510,44690.48,589.8500169,20943.11,6129.14,2399.63,164.4,1235.85,997.23,1136,16.15
20170511,44348.69,589.1750125,20919.42,6115.96,2394.44,163.67,1226.08,991.23,1130.5,16.21
20170512,44626.09,593.4750109,20896.61,6121.23,2390.9,163.6,1228.8,993.84,1129,16.35
20170515,44434.2,597.3707139,20981.94,6149.67,2402.32,162.92,1231.34,989.03,1122,16.56
20170516,44347.43,598.8406449,20979.75,6169.87,2400.67,162.12,1235.47,983.13,1116,16.69
20170517,44803.46,607.0193065,20606.93,6011.24,2357.03,162.82,1243.42,996.58,1120.5,16.85
20170518,45556.86,604.8785506,20663.02,6055.13,2365.72,164.41,1259.75,1024.34,1132,16.62
20170519,45224.78,604.7631296,20804.84,6083.7,2381.73,163.24,1255.91,1009.48,1123,16.75
20170522,45180.78,616.3643963,20894.83,6133.62,2394.02,162.5,1249.87,1003.99,1118.5,17.14
20170523,45581.06,617.3136464,20937.91,6138.71,2398.42,163.31,1262.48,1010.52,1123.5,17.09
20170524,45303.71,616.6778658,21012.42,6163.02,2404.39,163.26,1257.25,1004.34,1123,17.08
20170525,45285.97,617.8267719,21082.95,6205.26,2415.07,163.53,1255.52,1002.33,1120.5,17.15
20170526,45496.53,621.6766602,21080.28,6210.19,2415.82,164,1251.15,1006.75,1119,17.28
20170529,45737.05,623.6211359,21080.28,6210.19,2415.82,164.49,1255.85,1008.08,1122.5,17.28
20170530,45761.32,628.988699,21029.47,6203.19,2412.91,164.83,1257.19,1013.92,1125,17.39
20170531,45492.61,624.6353304,21008.65,6198.52,2411.8,165.08,1250.32,1008.98,1118.5,17.37
20170601,45696.48,621.9004292,21144.18,6246.83,2430.06,166.19,1258.15,1007.86,1122,17.24
20170602,45527.88,631.481023,21206.29,6305.8,2439.07,165.64,1265.06,1014.13,1123,17.49
20170605,46046.06,631.9546032,21184.04,6295.68,2436.1,165.06,1259.05,1012.25,1120,17.55
20170606,46046.06,636.6357484,21136.23,6275.06,2429.33,165.06,1259.05,1012.25,1120,17.68
20170607,46708.61,635.939846,21173.69,6297.38,2433.14,165.93,1262.98,1028.21,1124.5,17.59
20170608,46422.12,627.5094443,21182.53,6321.76,2433.79,165.64,1260.62,1020.96,1123,17.38
20170609,46077.86,621.7547864,21271.97,6207.92,2431.77,165.63,1256.34,1016.81,1125,17.19
20170612,46156.39,615.4329899,21235.67,6175.47,2429.39,166.63,1270.39,1030.36,1132,16.91
20170613,45834.88,607.362194,21328.47,6220.37,2440.35,166.2,1264.77,1024.93,1128.5,16.74
20170614,45851.82,618.0360731,21374.56,6194.89,2437.92,165.64,1264.89,1026.17,1123.5,17.11
20170615,45742.11,605.8163872,21359.9,6165.5,2432.46,165.89,1260.53,1029.31,1129,16.69
20170616,45764.26,606.6764191,21384.28,6151.76,2433.15,166.43,1267.7,1019.83,1134,16.64
20170619,45598.25,601.3728359,21528.99,6239.01,2453.46,166.42,1270.24,1023.21,1135,16.48
20170620,45621.96,601.0899095,21467.14,6188.03,2437.03,167.03,1271.5,1022.65,1140,16.4
20170621,45887.13,600.6758082,21410.03,6233.95,2435.61,167.26,1272.93,1026.01,1142,16.36
20170622,46048.17,605.9790699,21397.29,6236.69,2434.5,167.26,1277.02,1028.62,1143,16.49
20170623,45985.56,608.7178292,21394.76,6265.25,2438.3,166.49,1272.73,1023.42,1138.5,16.63
20170626,45417.69,603.7597055,21409.55,6247.15,2439.07,165.55,1271.44,1017.54,1134,16.56
20170627,45720.03,606.8876493,21310.66,6146.62,2419.38,166.94,1283.49,1016.65,1138.5,16.58
20170628,46167.07,614.6009292,21454.61,6234.41,2440.69,168.06,1295.52,1020.56,1144,16.71
20170629,45720.71,609.9205877,21287.03,6144.35,2419.7,168.31,1304.16,1013.7,1143.5,16.59
20170630,45852.72,609.9844069,21349.63,6140.42,2423.41,168.85,1305.24,1022.37,1145,16.57
20170703,45641.15,592.7943801,21479.27,6110.06,2429.01,169.18,1306.87,1017.35,1149.5,16.04
20170704,45322.68,593.5679264,21479.27,6110.06,2429.01,169.09,1305.52,1016.78,1151,16.04
20170705,45402.36,587.9492662,21478.17,6150.85,2432.54,169.7,1307.12,1016.33,1154.5,15.84
20170706,45647.1,592.82637,21320.04,6089.46,2409.75,170.18,1318.22,1022.8,1157.5,15.93
20170707,45356.97,570.5038018,21414.34,6153.08,2425.18,169.68,1316.07,1013.47,1154.5,15.37
20170710,44729.63,576.2949507,21408.52,6176.39,2427.43,169.03,1310.59,1007.97,1150.5,15.58
20170711,44799.45,581.2384458,21409.07,6193.31,2425.53,169.23,1313,1007.35,1151.5,15.7
20170712,44873.82,582.0926905,21532.14,6261.17,2443.25,168.43,1310.91,1011.82,1143,15.84
20170713,44691.19,572.2288488,21553.09,6274.44,2447.83,167.79,1299.37,1004.37,1138,15.64
20170714,44502.86,578.7123636,21637.74,6312.47,2459.27,167.43,1298.93,1008.72,1133.5,15.88
20170717,44660.42,582.069542,21629.72,6314.43,2459.14,166.83,1293.93,1002.89,1128,16.05
20170718,44683.13,586.4095681,21574.73,6344.31,2460.61,166.67,1298.46,1002.81,1124.5,16.22
20170719,44746.65,586.4492742,21640.75,6385.04,2473.83,166.25,1294.69,1004.52,1122.5,16.25
20170720,44860.35,589.5638754,21611.78,6390,2473.45,166.25,1295.89,1002.63,1125,16.3
20170721,44882.1,590.3769672,21580.07,6387.75,2472.54,165.54,1302.68,1004.98,1119,16.41
20170724,44991.14,587.9081132,21513.17,6410.81,2469.91,165.23,1299.2,1006.54,1115,16.4
20170725,45000.13,592.5538926,21613.43,6412.17,2477.13,165.51,1305.77,1002.38,1117,16.5
20170726,44898.47,590.9045606,21711.01,6422.75,2477.83,165.8,1304.02,1001.97,1120,16.41
20170727,45260.08,592.7277959,21796.55,6382.19,2475.42,165.51,1305.18,1001.39,1115.3,16.53
20170728,45452.72,601.513656,21830.31,6374.68,2472.1,166.6,1315.82,1010.48,1123,16.66
20170731,45646.26,603.416818,21891.12,6348.12,2470.3,166.38,1314.63,1013.71,1120.5,16.75
20170801,45783.97,604.0410243,21963.92,6362.94,2476.35,167,1326.21,1016.11,1123,16.73
20170802,45764.09,603.7632421,22016.24,6362.65,2477.57,167.05,1329.78,1014.07,1124.5,16.7
20170803,45767.92,601.9198804,22026.1,6340.34,2472.16,167.75,1339.42,1022.89,1128.5,16.59
20170804,45945.87,587.1917951,22092.81,6351.56,2476.83,167.3,1332.73,1017.03,1126,16.22
20170807,45668.05,589.277734,22118.42,6383.77,2480.91,167.87,1332.04,1019.63,1130,16.22
20170808,45709.53,592.523028,22085.34,6370.46,2474.92,167.92,1330.23,1020.61,1126.5,16.36
20170809,46487.83,616.5796454,22048.7,6352.33,2474.02,170.2,1338.34,1038.88,1139.5,16.83
20170810,46995.22,625.6427733,21844.01,6216.87,2438.21,171.12,1339.85,1040.78,1142,17.04
20170811,47460.9,627.5602424,21858.32,6256.56,2441.32,171.52,1353.47,1048.18,1145.5,17.04
20170814,47045.95,627.2038517,21993.71,6340.23,2465.84,170.68,1346.11,1041.37,1141.5,17.09
20170815,47045.95,612.5238317,21998.99,6333.01,2464.61,170.68,1346.11,1041.37,1141.5,16.69
20170816,46666.21,620.1488578,22024.87,6345.11,2468.11,170.16,1334.48,1028.79,1140,16.92
20170817,47118.07,623.9067951,21750.73,6221.91,2430.01,170.39,1332.59,1033.47,1139.5,17.03
20170818,47556.19,623.1668462,21674.51,6216.53,2425.55,170.92,1341.21,1048.55,1141.5,16.98
20170821,47195.54,622.8077226,21703.75,6213.13,2428.37,170.7,1342.22,1046.04,1139.5,17
20170822,46920.9,618.6159114,21899.89,6297.48,2452.51,170.16,1334.29,1037.73,1134.5,16.96
20170823,46825.36,619.800344,21812.09,6278.41,2444.04,169.86,1335.65,1037.44,1132,17.03
20170824,46675.91,614.7089556,21783.4,6271.33,2438.97,169.3,1330.81,1030.7,1128,16.95
20170825,46670.04,617.4250486,21813.67,6265.64,2443.05,169.34,1330.54,1027.11,1127,17.04
20170828,46778.99,628.1939332,21808.4,6283.02,2444.24,169.24,1337.97,1025.38,1121,17.43
20170829,47963.89,630.6338515,21865.37,6301.89,2446.3,170.54,1356.89,1036.5,1126,17.42
20170830,47350.07,629.6301059,21892.43,6368.31,2457.59,170.64,1342.78,1022.39,1125.5,17.4
20170831,47375.75,633.3679489,21948.1,6428.66,2471.65,170.62,1334.82,1020.05,1127,17.48
20170901,47592.54,638.3609562,21987.56,6435.33,2476.55,170.73,1333.84,1018.31,1120.5,17.72
20170904,48626.08,644.627775,21987.56,6435.33,2476.55,173.27,1345.52,1031.21,1131.5,17.72
20170905,48458.32,648.7064157,21753.31,6375.57,2457.85,172.63,1345.89,1035.86,1131,17.84
20170906,48912.87,649.697944,21807.64,6393.31,2465.54,173.43,1353.15,1041.75,1134,17.82
20170907,48655.7,654.0929477,21784.78,6397.87,2465.1,173.86,1359.54,1038.4,1129,18.02
20170908,49098.84,655.6152845,21797.79,6360.19,2461.43,174.51,1361.84,1049.99,1131,18.03
20170911,48674.75,649.9059591,22057.37,6432.26,2488.11,173.62,1360.35,1043.63,1135,17.81
20170912,48130.3,646.6796341,22118.86,6454.28,2496.48,172.6,1348.15,1028.44,1130,17.8
20170913,48408.97,644.7327471,22158.18,6460.19,2498.37,172.72,1351.27,1024.93,1128.5,17.77
20170914,48214.56,646.4610092,22203.48,6429.08,2495.62,173.05,1350.53,1027.64,1136,17.7
20170915,48280.58,641.1923095,22268.34,6448.47,2500.23,173,1355.94,1022.85,1132.5,17.61
20170918,47610.94,619.3352838,22331.35,6454.64,2503.87,171.69,1349.86,1012.83,1128.5,17.07
20170919,47630.37,625.7109329,22370.8,6461.32,2506.65,171.79,1355.48,1015.48,1131.5,17.2
20170920,47694.59,626.4206601,22412.59,6456.04,2508.24,171.89,1355.74,1014.87,1129.5,17.25
20170921,47301.96,617.6140949,22359.23,6422.69,2500.6,172.17,1351.44,1008.94,1134,16.94
20170922,47268.44,616.4274117,22349.59,6426.92,2502.22,172.51,1357.26,1012.18,1134.5,16.9
20170925,47064.48,622.2634109,22296.09,6370.59,2496.66,171.45,1345.97,1010.83,1134.5,17.06
20170926,47769.37,615.2645201,22284.32,6380.16,2496.84,171.8,1342.66,1016.28,1139.1,16.8
20170927,47418.46,616.3414085,22340.71,6453.26,2507.04,172.16,1341.81,1011.36,1144.5,16.75
20170928,47361.67,618.9644252,22381.2,6453.45,2510.06,172.37,1351.66,1018.5,1148,16.77
20170929,47447.33,612.2579452,22405.09,6495.96,2519.36,172.64,1356.02,1021.15,1146.5,16.61
20171002,47447.33,611.5207292,22557.6,6516.72,2529.12,172.64,1356.02,1021.15,1146.5,16.59
20171003,47447.33,611.1521211,22641.67,6531.71,2534.58,172.64,1356.02,1021.15,1146.5,16.58
20171004,47447.33,610.4149051,22661.64,6534.63,2537.74,172.64,1356.02,1021.15,1146.5,16.56
20171005,47447.33,611.1521211,22775.39,6585.36,2552.07,172.64,1356.02,1021.15,1146.5,16.58
20171006,47447.33,616.6812417,22773.67,6590.18,2549.33,172.64,1356.02,1021.15,1146.5,16.73
20171009,47447.33,623.6847943,22761.07,6579.73,2544.73,172.64,1356.02,1021.15,1146.5,16.92
20171010,47088.26,626.1867635,22830.68,6587.25,2550.64,172.71,1337.82,1009.47,1135,17.16
20171011,47113.9,623.2674779,22872.89,6603.55,2555.24,172.34,1341.29,1011.27,1135,17.08
20171012,47210.98,627.4580031,22841.01,6591.51,2550.93,172.27,1343.28,1008.67,1134,17.21
20171013,47010.69,629.2989535,22871.72,6605.8,2553.17,171.54,1337.44,1008.09,1127.5,17.36
20171016,47280.01,628.6842317,22956.96,6624.01,2557.64,171.64,1333.01,1009.75,1129,17.32
20171017,46948.35,618.6176797,22997.44,6623.66,2559.36,171.18,1331.82,1007.97,1132.5,16.99
20171018,46619.04,616.8516083,23157.6,6624.22,2561.26,170.89,1332.39,1003.32,1132.6,16.94
20171019,46789.95,626.5404215,23163.04,6605.07,2562.1,171.22,1340.45,1007.16,1133,17.2
20171020,46673.71,619.7100005,23328.63,6629.05,2575.21,171.03,1336.8,999.69,1132.5,17.02
20171023,46379.51,619.6164419,23273.96,6586.83,2564.98,170.28,1327.4,994.07,1131,17.04
20171024,46388.13,615.0722587,23441.76,6598.43,2569.13,170.28,1328.94,992.32,1130,16.93
20171025,46144.82,611.8989824,23329.46,6563.89,2557.15,169.69,1327.86,988.12,1127.5,16.88
20171026,46302.23,606.8331538,23400.86,6556.77,2560.4,169.73,1324.94,990.1,1125.5,16.77
